,allInPings,assistMePings,assists,baitPings,baronKills,bountyLevel,champExperience,champLevel,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,itemsPurchased,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,quadraKills,sightWardsBoughtInGame,summonerLevel,timeCCingOthers,timePlayed,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,firstBloodKill,firstTowerKill,win
30,0.0,-5.0,-2.0,0.0,0.0,-1.0,-27.0,0.0,-5.0,-1.0,0.0,0.0,0.0,115.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,-605.0,-950.0,-2.0,0.0,0.0,0.0,-4.0,0.0,-1.0,0.0,0.0,-1.0,10.6,-648.0,-278.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,-1690.0,-362.0,33.0,0.0,0.0,0.0,-0.8000000000000114,-1.0,0.0,0.0,-2514.0,-641.0,0.0,312.0,0.0,-60.0,0.0,0.0,9.0,6.0,1.0,0.0,-175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True,True
31,2.0,29.0,-32.0,10.0,0.0,-2.0,-19218.0,-0.1999999999999993,56.0,24.0,-11060.0,-82159.0,-11060.0,47401.0,0.0,13.0,14.0,-3.0,-5.0,150.0,-3.0,1.0,-7703.0,2923.0,9.0,-1.0,-2.0,5.0,48.0,-6.0,-13.0,860.0,-6.0,-1.0,-12.200000000000045,-390770.0,-64686.0,65279.0,-1.0,32.0,-1.0,5.0,-2.0,1.0,10.0,0.0,341484.0,48861.0,-46204.0,-1.0,0.0,0.0,170.0,45.0,0.0,0.0,-82515.0,-18627.0,1422.0,21880.0,0.0,-18371.0,853.0,-72.0,-15.0,530.0,5.0,0.0,-33235.0,-2803.0,2803.0,-4.0,-9.0,20.0,0.0,-1.0,24.0,15.0,-20.0,58.0,True,False,False
32,-1.0,4.0,19.0,-1.0,0.0,23.0,10205.0,2.000000000000001,5.0,4.0,8212.0,29256.0,8212.0,-514.0,0.0,-22.0,4.0,1.0,2.0,10.0,5.0,-7.0,14115.0,11620.0,0.0,0.0,0.0,0.0,20.0,4.0,22.0,546.0,22.0,6.0,-453.59999999999997,31549.0,8827.0,-9183.0,0.0,56.0,0.0,0.0,0.0,0.0,32.0,0.0,65842.0,9089.0,-1059.0,1.0,0.0,0.0,84.2,-1.0,0.0,0.0,106543.0,16607.0,0.0,-8931.0,0.0,3737.0,138.0,60.0,289.0,-401.0,2.0,1.0,9152.0,-1309.0,1309.0,4.0,6.0,-20.0,0.0,0.0,23.0,4.0,-1.0,13.0,False,False,False
33,0.0,0.0,-24.0,0.0,0.0,-12.0,-10980.0,-1.5999999999999996,0.0,4.0,-15791.0,-38763.0,-15791.0,16891.0,0.0,22.0,7.0,-2.0,-1.0,0.0,0.0,0.0,-15364.0,-11085.0,0.0,-2.0,-3.0,10.0,0.0,-4.0,-22.0,810.0,-19.0,-3.0,4.800000000000011,-105401.0,-23800.0,23585.0,0.0,-50.0,-1.0,5.0,-4.0,0.0,0.0,0.0,4689.0,2110.0,-10651.0,0.0,0.0,0.0,-45.19999999999999,12.0,0.0,0.0,-107252.0,-24082.0,48.0,15326.0,0.0,-5609.0,773.0,-87.0,368.0,495.0,2.0,0.0,-6537.0,-2389.0,2388.0,-8.0,-13.0,45.0,0.0,0.0,7.0,9.0,-4.0,10.0,True,True,True
34,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,0.0,0.0,-1.0,-262.0,-859.0,-262.0,-192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-259.0,-650.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.0,-167.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3655.0,212.0,-1392.0,0.0,0.0,0.0,17.0,-3.0,0.0,0.0,137.0,171.0,0.0,-905.0,0.0,-1098.0,0.0,-6.0,-113.0,0.0,-1.0,0.0,2116.0,124.0,-124.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,True
35,0.0,9.0,-25.0,-1.0,0.0,-2.0,-6668.0,-1.3999999999999986,-33.0,-7.0,-15843.0,-36197.0,-15843.0,-2459.0,0.0,14.0,-6.0,-3.0,0.0,-5.0,-46.0,2.0,-13757.0,-11720.0,-1.0,-2.0,-6.0,10.0,-24.0,-2.0,-14.0,-310.0,-11.0,0.0,-292.20000000000005,-20718.0,7699.0,-8253.0,0.0,-72.0,0.0,0.0,0.0,0.0,-7.0,0.0,-93775.0,-18980.0,-12303.0,0.0,0.0,0.0,-47.599999999999994,-21.0,0.0,0.0,-153071.0,-20045.0,623.0,-11792.0,0.0,-7943.0,769.0,-98.0,155.0,100.0,4.0,1.0,-38576.0,-8763.0,8764.0,-8.0,-16.0,45.0,0.0,1.0,-48.0,-6.0,0.0,-11.0,True,True,False
36,0.0,0.0,-32.0,0.0,-1.0,-1.0,-6782.0,-1.0,0.0,-16.0,-13632.0,-65822.0,-13632.0,21897.0,0.0,28.0,0.0,-4.0,-3.0,0.0,0.0,0.0,-9274.0,-8985.0,0.0,-4.0,-8.0,20.0,-17.0,-3.0,-28.0,-119.0,-23.0,-2.0,-352.6,-137421.0,-48765.0,47389.0,0.0,-127.0,-1.0,5.0,-3.0,1.0,0.0,0.0,96934.0,6322.0,-5546.0,0.0,0.0,0.0,77.0,-46.0,0.0,0.0,-51473.0,-42151.0,851.0,41551.0,0.0,-9092.0,-100.0,155.0,-496.0,756.0,3.0,-1.0,-10987.0,292.0,-292.0,-7.0,-14.0,45.0,0.0,0.0,-43.0,1.0,-5.0,-5.0,True,False,False
37,0.0,0.0,0.0,0.0,0.0,0.0,-439.0,-0.40000000000000013,0.0,-5.0,0.0,0.0,0.0,-723.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,-174.0,-500.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,-281.0,-81.0,-425.0,0.0,-8.0,0.0,0.0,0.0,0.0,1.0,0.0,-1845.0,304.0,-787.0,0.0,0.0,0.0,93.6,2.0,0.0,-8.0,-3253.0,224.0,0.0,-1213.0,0.0,-613.0,0.0,0.0,-2.0,0.0,-3.0,0.0,-1127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,False,True,True
38,-1.0,0.0,21.0,-1.0,0.0,3.0,4033.0,0.8000000000000007,10.0,6.0,13359.0,23447.0,13359.0,-2398.0,0.0,-9.0,6.0,0.0,2.0,-24.0,0.0,-1.0,7115.0,5975.0,-4.0,0.0,0.0,0.0,12.0,1.0,9.0,4889.0,7.0,1.0,209.39999999999998,-174118.0,-36483.0,34311.0,0.0,-6.0,0.0,0.0,0.0,0.0,19.0,0.0,235592.0,38069.0,-30111.0,1.0,0.0,0.0,124.19999999999999,-23.0,0.0,-8.0,76381.0,2561.0,475.0,3224.0,-6.0,15801.0,283.0,125.0,-399.0,-245.0,5.0,0.0,14907.0,976.0,-975.0,3.0,12.0,-15.0,0.0,0.0,-11.0,9.0,1.0,-5.0,True,True,True
39,1.0,-10.0,37.0,-1.0,0.0,10.0,19267.0,1.6000000000000014,52.0,20.0,7712.0,40483.0,7712.0,-66171.0,0.0,-26.0,15.0,7.0,5.0,-5.0,-5.0,5.0,6229.0,-2530.0,-1.0,2.0,6.0,-10.0,36.0,7.0,25.0,-520.0,10.0,5.0,321.0,219815.0,18961.0,-20310.0,0.0,32.0,1.0,-5.0,2.0,0.0,-16.0,0.0,-304295.0,13387.0,-3768.0,-1.0,0.0,0.0,33.80000000000001,80.0,0.0,0.0,-63205.0,30964.0,2340.0,-22782.0,0.0,16690.0,15.0,-96.0,-1157.0,-971.0,1.0,2.0,21273.0,-1388.0,1294.0,3.0,6.0,-20.0,0.0,0.0,47.0,16.0,-5.0,41.0,False,False,False
40,0.0,8.0,29.0,-1.0,1.0,8.0,12154.0,1.3999999999999986,-30.0,4.0,22619.0,83813.0,22619.0,2634.0,0.0,-32.0,1.0,3.0,4.0,-24.0,0.0,0.0,17247.0,10550.0,1.0,4.0,8.0,-25.0,0.0,7.0,32.0,1118.0,18.0,3.0,385.19999999999993,-24485.0,15007.0,-14144.0,0.0,128.0,1.0,-5.0,3.0,0.0,27.0,0.0,212873.0,35346.0,-32018.0,0.0,0.0,0.0,272.79999999999995,57.0,0.0,0.0,229813.0,51987.0,-499.0,-44764.0,0.0,-10748.0,-13507.0,13.0,134.0,-660.0,-4.0,1.0,41425.0,1637.0,1397.0,11.0,17.0,-55.0,0.0,0.0,-1.0,1.0,-2.0,-7.0,False,True,False
41,-5.0,-117.0,-21.0,-7.0,0.0,-5.0,-10082.0,0.1999999999999993,1.0,-15.0,11709.0,-15376.0,11709.0,-136408.0,0.0,16.0,0.0,-3.0,-4.0,6.0,-1.0,-21.0,-4135.0,6540.0,10.0,-2.0,-3.0,15.0,-18.0,-4.0,-16.0,-760.0,-13.0,-1.0,-100.0,33010.0,25307.0,-25901.0,0.0,1.0,-1.0,5.0,-1.0,0.0,-75.0,0.0,-72276.0,-2157.0,918.0,-6.0,0.0,0.0,-37.2,26.0,0.0,0.0,99670.0,46168.0,5213.0,-48498.0,0.0,-51934.0,-17979.0,65.0,-1288.0,609.0,1.0,1.0,138938.0,23018.0,-23514.0,2.0,0.0,10.0,0.0,0.0,-62.0,1.0,-6.0,0.0,True,False,True
42,-2.0,-6.0,-5.0,-1.0,0.0,8.0,5722.0,0.0,32.0,7.0,2653.0,63045.0,2653.0,-80857.0,0.0,-15.0,5.0,1.0,4.0,0.0,0.0,13.0,5431.0,-815.0,-4.0,2.0,3.0,-15.0,5.0,8.0,15.0,233.0,0.0,2.0,263.0,-131255.0,5241.0,-6742.0,0.0,64.0,1.0,-5.0,4.0,0.0,17.0,0.0,252651.0,41811.0,-20562.0,2.0,0.0,0.0,2.200000000000017,53.0,0.0,0.0,140260.0,52261.0,-1157.0,-32516.0,0.0,-13243.0,-22041.0,-76.0,-1489.0,-373.0,-4.0,1.0,18860.0,5209.0,-5209.0,1.0,-4.0,-10.0,0.0,0.0,74.0,4.0,0.0,11.0,True,True,True
43,1.0,-20.0,22.0,-6.0,0.0,6.0,3663.0,0.40000000000000036,48.0,6.0,5655.0,31926.0,5655.0,12279.0,0.0,-12.0,-2.0,-1.0,1.0,-23.0,4.0,-10.0,5521.0,833.0,-5.0,1.0,4.0,-5.0,7.0,3.0,12.0,-611.0,7.0,-1.0,-52.80000000000007,44281.0,-3200.0,3278.0,0.0,12.0,1.0,-5.0,5.0,-1.0,6.0,0.0,-35110.0,3389.0,718.0,-1.0,0.0,0.0,-44.20000000000002,-18.0,0.0,-2.0,41329.0,5811.0,172.0,-1627.0,6.0,1200.0,261.0,25.0,37.0,-205.0,0.0,0.0,32153.0,5620.0,-5622.0,5.0,13.0,-25.0,0.0,0.0,-15.0,-1.0,-2.0,-3.0,False,False,False
44,0.0,-9.0,11.0,0.0,0.0,7.0,5349.0,0.8000000000000007,18.0,15.0,9117.0,31733.0,9117.0,-2488.0,0.0,-12.0,4.0,3.0,2.0,-14.0,2.0,-3.0,4012.0,-15.0,3.0,0.0,0.0,0.0,15.0,3.0,12.0,147.0,6.0,4.0,170.0,21597.0,804.0,-344.0,2.0,6.0,0.0,0.0,0.0,-1.0,-17.0,0.0,31209.0,7821.0,-821.0,0.0,1.0,0.0,-19.39999999999999,16.0,0.0,0.0,63296.0,11548.0,643.0,-3379.0,0.0,13396.0,-768.0,28.0,-59.0,-217.0,-4.0,1.0,10489.0,2924.0,-2213.0,3.0,8.0,-15.0,0.0,1.0,26.0,5.0,-2.0,12.0,False,True,False
45,-3.0,-30.0,-7.0,-1.0,-2.0,5.0,284.0,-0.1999999999999993,6.0,-44.0,-4620.0,-1273.0,-4620.0,-20545.0,0.0,8.0,-6.0,-3.0,0.0,-15.0,4.0,-17.0,-3002.0,-3182.0,1.0,-3.0,-8.0,15.0,-49.0,-6.0,-8.0,582.0,-4.0,-1.0,9.0,119798.0,15452.0,-17381.0,1.0,76.0,-1.0,5.0,-2.0,-1.0,-37.0,0.0,68390.0,265.0,-6735.0,-5.0,0.0,0.0,-101.0,12.0,0.0,0.0,174272.0,12386.0,-10545.0,-20788.0,0.0,-7466.0,-623.0,8.0,655.0,267.0,-2.0,0.0,-13914.0,-3329.0,3327.0,-2.0,-4.0,20.0,0.0,0.0,-47.0,-9.0,13.0,-40.0,True,False,True
46,0.0,0.0,-29.0,0.0,-1.0,-1.0,-16495.0,-1.9999999999999982,0.0,0.0,-9422.0,-52950.0,-9422.0,-28249.0,0.0,13.0,-1.0,-2.0,-3.0,0.0,0.0,0.0,-13303.0,-630.0,0.0,-3.0,-5.0,15.0,-16.0,-1.0,-13.0,1477.0,-7.0,-2.0,-84.0,-24833.0,-3506.0,2242.0,0.0,-9.0,-1.0,5.0,-2.0,0.0,0.0,0.0,-141446.0,6263.0,-16767.0,0.0,0.0,0.0,-87.19999999999999,24.0,0.0,0.0,-197534.0,193.0,-1400.0,-11956.0,0.0,-19146.0,-426.0,-85.0,172.0,550.0,-2.0,0.0,-31253.0,-2565.0,2566.0,-6.0,-9.0,30.0,0.0,0.0,11.0,-1.0,3.0,3.0,False,True,False
47,5.0,43.0,38.0,0.0,1.0,22.0,16396.0,1.799999999999999,-57.0,43.0,10454.0,93272.0,10454.0,21336.0,0.0,-23.0,9.0,-1.0,5.0,1.0,6.0,4.0,10224.0,6050.0,1.0,3.0,13.0,-20.0,46.0,1.0,23.0,495.0,19.0,0.0,-100.79999999999995,-252142.0,-45070.0,44305.0,0.0,84.0,1.0,-5.0,4.0,0.0,-28.0,0.0,224237.0,25874.0,-20010.0,0.0,0.0,0.0,-159.20000000000005,-72.0,0.0,12.0,11151.0,-12332.0,11470.0,16904.0,11.0,46843.0,6856.0,-185.0,-1069.0,-682.0,5.0,0.0,39055.0,6862.0,-7393.0,5.0,11.0,-25.0,0.0,0.0,28.0,12.0,10.0,-28.0,True,False,True
48,1.0,34.0,-13.0,-1.0,-1.0,-9.0,-17271.0,-1.9999999999999982,26.0,-5.0,-12290.0,-31400.0,-12290.0,-20722.0,0.0,10.0,-5.0,-3.0,1.0,-25.0,0.0,24.0,-11077.0,-6050.0,6.0,-2.0,-4.0,10.0,-7.0,-4.0,-10.0,-614.0,7.0,2.0,73.59999999999997,-6750.0,5253.0,-5407.0,-1.0,-33.0,-1.0,5.0,-4.0,0.0,-5.0,0.0,-193918.0,-26989.0,17130.0,-2.0,0.0,0.0,269.8,-6.0,0.0,-32.0,-215920.0,-24887.0,-769.0,15032.0,-14.0,1505.0,-93.0,-40.0,28.0,375.0,0.0,0.0,-15252.0,-3151.0,3307.0,-7.0,-13.0,35.0,0.0,0.0,-12.0,-11.0,2.0,-13.0,True,True,False
49,-10.0,-8.0,-7.0,-4.0,-1.0,-10.0,-24802.0,-1.1999999999999993,2.0,1.0,-12209.0,-68638.0,-12209.0,-86837.0,0.0,22.0,-3.0,0.0,-4.0,-36.0,0.0,26.0,-11127.0,-7115.0,3.0,-2.0,-3.0,10.0,-15.0,-9.0,-22.0,437.0,-11.0,-1.0,-13.0,-572.0,7327.0,-6977.0,0.0,-81.0,-1.0,5.0,-3.0,0.0,-86.0,0.0,-249861.0,-11707.0,-805.0,0.0,0.0,0.0,32.20000000000002,-8.0,0.0,0.0,-250978.0,2411.0,-2976.0,-14574.0,0.0,-40363.0,-221.0,-32.0,-73.0,905.0,0.0,0.0,-544.0,6792.0,-6792.0,-6.0,-9.0,30.0,0.0,0.0,15.0,-3.0,3.0,13.0,False,False,True
50,1.0,-9.0,46.0,4.0,1.0,17.0,15088.0,2.0,-9.0,1.0,12545.0,34411.0,12545.0,-25479.0,0.0,-36.0,3.0,3.0,4.0,-42.0,2.0,9.0,12589.0,9057.0,4.0,1.0,2.0,-5.0,2.0,9.0,37.0,1327.0,29.0,4.0,229.8,25108.0,21923.0,-19939.0,2.0,41.0,1.0,-5.0,5.0,0.0,49.0,0.0,-37619.0,19477.0,-557.0,0.0,0.0,0.0,13.400000000000006,56.0,0.0,0.0,71492.0,53124.0,0.0,-32220.0,0.0,27882.0,497.0,-100.0,99.0,-892.0,2.0,1.0,84003.0,11723.0,-11723.0,7.0,23.0,-25.0,0.0,1.0,39.0,5.0,2.0,13.0,False,False,False
51,1.0,-22.0,24.0,0.0,0.0,9.0,6209.0,0.5999999999999996,1.0,-2.0,5622.0,22558.0,5622.0,-15356.0,0.0,-15.0,1.0,5.0,1.0,1.0,21.0,-7.0,5563.0,2050.0,2.0,1.0,2.0,-5.0,3.0,4.0,15.0,469.0,11.0,5.0,177.99999999999994,112064.0,14963.0,-16182.0,0.0,-32.0,0.0,0.0,0.0,0.0,-2.0,0.0,-135001.0,-2510.0,-261.0,1.0,0.0,0.0,-60.599999999999994,31.0,0.0,0.0,-18730.0,13766.0,-187.0,-17756.0,0.0,-1701.0,-1352.0,25.0,185.0,-237.0,-5.0,0.0,4209.0,1314.0,-1316.0,2.0,5.0,-10.0,0.0,3.0,-1.0,-2.0,-1.0,10.0,True,True,True
52,0.0,0.0,0.0,0.0,0.0,0.0,120.0,-0.19999999999999996,-1.0,-1.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,-1000.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.0,-53.0,53.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1246.0,-213.0,99.0,0.0,0.0,0.0,-180.79999999999998,0.0,0.0,0.0,1496.0,-266.0,0.0,152.0,0.0,60.0,0.0,3.0,20.0,0.0,-1.0,0.0,1192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,True,True,True
53,-3.0,42.0,-23.0,2.0,0.0,7.0,3262.0,-0.1999999999999993,-7.0,16.0,7781.0,65046.0,7781.0,94691.0,0.0,4.0,0.0,-3.0,1.0,35.0,-4.0,6.0,2735.0,1925.0,-9.0,3.0,5.0,-15.0,24.0,3.0,-4.0,-1371.0,-5.0,-3.0,-323.2,-147789.0,-28084.0,29189.0,-1.0,-14.0,1.0,-5.0,3.0,-1.0,-69.0,0.0,218851.0,24181.0,-18635.0,-2.0,0.0,0.0,37.599999999999994,-60.0,0.0,0.0,71082.0,-13308.0,1064.0,20136.0,0.0,19732.0,-412.0,8.0,2742.0,114.0,1.0,-1.0,23.0,-9403.0,9581.0,5.0,4.0,-25.0,0.0,0.0,66.0,11.0,-3.0,0.0,False,False,False
54,6.0,-11.0,33.0,2.0,2.0,9.0,12925.0,0.1999999999999993,-19.0,32.0,10930.0,76796.0,10930.0,-3079.0,0.0,-16.0,9.0,5.0,0.0,22.0,14.0,-8.0,9495.0,6150.0,3.0,3.0,7.0,-15.0,34.0,6.0,17.0,500.0,5.0,3.0,114.19999999999993,-117262.0,-32420.0,33310.0,-9.0,99.0,1.0,-5.0,3.0,-1.0,70.0,0.0,160823.0,49520.0,-45541.0,4.0,1.0,0.0,141.59999999999997,-288.0,0.0,0.0,101359.0,27819.0,-390.0,-24317.0,0.0,1373.0,3823.0,-141.0,1839.0,-460.0,3.0,1.0,57795.0,10720.0,-12085.0,5.0,12.0,-25.0,0.0,1.0,24.0,9.0,-4.0,-4.0,False,True,False
55,1.0,6.0,-8.0,1.0,-1.0,-6.0,-8946.0,-1.0,-16.0,29.0,-15000.0,-55713.0,-15000.0,-13869.0,0.0,11.0,3.0,-1.0,-2.0,-5.0,-13.0,-6.0,-11007.0,-6135.0,3.0,-3.0,-11.0,15.0,39.0,-1.0,-11.0,68.0,-13.0,-1.0,-40.39999999999998,-165989.0,-23999.0,22303.0,-3.0,-68.0,-1.0,5.0,-4.0,0.0,-20.0,0.0,33315.0,17992.0,-27152.0,1.0,0.0,0.0,152.2,12.0,0.0,-23.0,-193333.0,-14845.0,151.0,3985.0,-21.0,-13093.0,192.0,-132.0,2.0,184.0,1.0,0.0,-60659.0,-8837.0,8836.0,-9.0,-26.0,45.0,0.0,-1.0,1.0,5.0,2.0,1.0,True,False,True
56,2.0,0.0,13.0,-1.0,1.0,4.0,9181.0,1.0,-25.0,-16.0,38206.0,114360.0,38206.0,2309.0,0.0,-17.0,-4.0,6.0,2.0,-18.0,0.0,-4.0,13030.0,8670.0,-7.0,3.0,6.0,-15.0,-3.0,5.0,17.0,1888.0,11.0,2.0,184.4000000000001,-84934.0,-14871.0,19052.0,0.0,125.0,1.0,-5.0,4.0,0.0,11.0,0.0,335789.0,53278.0,-35388.0,-1.0,0.0,0.0,58.19999999999999,-8.0,0.0,0.0,297483.0,41760.0,-2578.0,-19690.0,0.0,-5432.0,-425.0,-8.0,868.0,-465.0,0.0,0.0,46629.0,3354.0,-3353.0,10.0,21.0,-50.0,0.0,0.0,0.0,-4.0,5.0,3.0,True,False,False
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,163.0,0.0,-18.0,0.0,0.0,0.0,7.199999999999989,0.0,0.0,0.0,377.0,0.0,0.0,-18.0,0.0,-34.0,0.0,0.0,4.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,True,True
58,9.0,22.0,-13.0,-1.0,-1.0,-5.0,-13486.0,-1.799999999999999,-8.0,-1.0,-18545.0,-53198.0,-18545.0,-13494.0,0.0,23.0,-5.0,-6.0,-1.0,4.0,3.0,10.0,-11233.0,-6825.0,4.0,-3.0,-7.0,15.0,-1.0,-5.0,-23.0,-510.0,-14.0,-3.0,-159.40000000000003,87049.0,17077.0,-17845.0,2.0,-57.0,-1.0,5.0,-3.0,0.0,-2.0,0.0,-214181.0,-32135.0,17733.0,-4.0,0.0,0.0,17.80000000000001,-81.0,0.0,0.0,-114116.0,-20654.0,-873.0,5481.0,0.0,-15653.0,-811.0,15.0,-513.0,701.0,-5.0,0.0,13017.0,-5594.0,5594.0,-9.0,-13.0,50.0,0.0,0.0,-48.0,-7.0,3.0,-10.0,True,False,False
59,0.0,0.0,21.0,0.0,0.0,14.0,15164.0,1.5999999999999979,0.0,15.0,8344.0,22109.0,8344.0,-52217.0,0.0,-21.0,-1.0,7.0,2.0,0.0,0.0,0.0,13937.0,5755.0,0.0,1.0,1.0,-5.0,16.0,2.0,21.0,416.0,-2.0,1.0,39.40000000000009,-158614.0,-58318.0,59834.0,0.0,87.0,1.0,-5.0,4.0,0.0,0.0,0.0,337208.0,69632.0,-66504.0,0.0,0.0,0.0,21.400000000000006,-29.0,0.0,0.0,182656.0,21839.0,946.0,-17195.0,0.0,44191.0,23198.0,44.0,-691.0,-471.0,4.0,0.0,4062.0,10525.0,-10526.0,2.0,11.0,-15.0,0.0,0.0,22.0,-1.0,6.0,11.0,False,False,True
60,4.0,13.0,-10.0,1.0,0.0,-12.0,-13737.0,-1.5999999999999996,16.0,7.0,-15038.0,-48589.0,-15038.0,-20218.0,0.0,20.0,0.0,-4.0,-1.0,-18.0,-9.0,26.0,-10793.0,-5230.0,7.0,-1.0,-2.0,10.0,-3.0,-7.0,-21.0,-595.0,-8.0,-3.0,-179.60000000000002,-135681.0,-9670.0,7785.0,-1.0,-119.0,-1.0,5.0,-4.0,1.0,6.0,0.0,-27586.0,-10335.0,-559.0,0.0,0.0,0.0,72.00000000000003,-53.0,0.0,-52.0,-206795.0,-18372.0,1111.0,5594.0,-22.0,-5141.0,1649.0,-79.0,-729.0,444.0,6.0,0.0,-43528.0,1633.0,-1632.0,-8.0,-11.0,45.0,0.0,0.0,-22.0,2.0,-3.0,-3.0,False,False,False
61,-6.0,-27.0,0.0,16.0,-1.0,0.0,-4621.0,-0.7999999999999989,12.0,-7.0,-15361.0,-27851.0,-15361.0,13990.0,0.0,-1.0,6.0,-1.0,1.0,24.0,-4.0,2.0,-2212.0,2497.0,0.0,-2.0,-4.0,10.0,-12.0,-1.0,1.0,739.0,5.0,0.0,293.19999999999993,-3068.0,-24051.0,24275.0,0.0,0.0,-1.0,5.0,-3.0,0.0,-41.0,0.0,-43762.0,15395.0,-6388.0,-3.0,0.0,0.0,-31.19999999999999,33.0,0.0,0.0,-30754.0,-2809.0,0.0,12248.0,0.0,16741.0,-151.0,61.0,-165.0,89.0,-1.0,0.0,16082.0,5848.0,-5637.0,-4.0,-7.0,20.0,0.0,0.0,39.0,10.0,8.0,-19.0,True,False,True
62,-1.0,-5.0,20.0,1.0,1.0,9.0,9589.0,1.0,-21.0,-15.0,11262.0,68280.0,11262.0,42289.0,0.0,-12.0,-9.0,2.0,3.0,-87.0,-5.0,-16.0,8025.0,1260.0,-1.0,2.0,5.0,-10.0,-30.0,4.0,12.0,-1209.0,7.0,-1.0,72.60000000000002,62875.0,765.0,-279.0,-3.0,5.0,1.0,-5.0,3.0,0.0,-16.0,0.0,-42275.0,-4337.0,8918.0,1.0,-1.0,0.0,-51.400000000000006,74.0,0.0,-9.0,47011.0,-6009.0,549.0,11162.0,-4.0,14580.0,4529.0,-7.0,310.0,-311.0,-1.0,-1.0,26412.0,-2433.0,2522.0,6.0,12.0,-30.0,0.0,0.0,-13.0,-9.0,1.0,13.0,True,True,False
63,2.0,-54.0,16.0,-1.0,0.0,-5.0,-6819.0,-0.3999999999999986,-107.0,5.0,1640.0,-26301.0,1640.0,132135.0,0.0,-13.0,2.0,0.0,-3.0,-87.0,-1.0,-40.0,64.0,7820.0,-1.0,-1.0,-5.0,5.0,17.0,4.0,13.0,194.0,16.0,-1.0,467.5999999999999,-100925.0,-57424.0,59068.0,-1.0,8.0,0.0,0.0,0.0,-1.0,71.0,0.0,-46911.0,-7339.0,20295.0,-2.0,0.0,0.0,47.79999999999998,102.0,0.0,34.0,-174223.0,-66759.0,-2249.0,81889.0,0.0,18149.0,-3307.0,-153.0,1321.0,-493.0,-1.0,-1.0,-26386.0,-1998.0,2526.0,1.0,-5.0,0.0,0.0,0.0,-89.0,2.0,1.0,-43.0,False,False,True
